B11,B12,B2,B3,B4,B8,EVI,NDBI,NDVI,NDWI,class_code,point_id,lon,lat,random,split
0.15915000438690186,0.0934000015258789,0.019999999552965164,0.03150000050663948,0.025350000709295273,0.16609999537467957,0.3012112530088029,-0.021368151530623436,0.7351788878440857,-0.681174099445343,1,799126072,100.54737646034114,14.34803524733943,0.0884925020519195,train
0.2875500023365021,0.18119999766349792,0.049800001084804535,0.08320000022649765,0.0723000019788742,0.30184999108314514,0.4213008662356317,-0.024261942133307457,0.6135239601135254,-0.5678483247756958,1,737820005,100.56236971964312,14.358845535348673,0.1959828624191452,train
0.12370000034570694,0.09040000289678574,0.07699999958276749,0.10999999940395355,0.11739999800920486,0.2524000108242035,0.24468935804103153,-0.3421962559223175,0.3650622069835663,-0.39293599128723145,1,151682700,100.57606506587148,14.369464116164663,0.045227288910538066,train
0.29100000858306885,0.2759000062942505,0.15940000116825104,0.11219999939203262,0.13459999859333038,0.20229999721050262,0.20782171009034514,0.17980946600437164,0.20094983279705048,-0.2864864766597748,1,121786125,100.58078538572583,14.352900829233487,0.32533033076326434,train
0.1137000024318695,0.06310000270605087,0.015399999916553497,0.03440000116825104,0.027499999850988388,0.09839999675750732,0.15441239899677242,0.0721358135342598,0.5631453394889832,-0.48192769289016724,1,808762610,100.5885839825069,14.371586716903055,0.388677289689482,train
0.25609999895095825,0.263949990272522,0.06679999828338623,0.07280000299215317,0.08834999799728394,0.14745000004768372,0.125579027676024,0.2692355215549469,0.25063613057136536,-0.3389330208301544,1,660656353,100.59314023863863,14.353489384707064,0.2713490317738959,train
0.06629999727010727,0.04230000078678131,0.035999998450279236,0.04989999905228615,0.032499998807907104,0.05249999836087227,0.05115089384920045,0.11616161465644836,0.23529411852359772,-0.025390619412064552,1,799410239,100.54263025900255,14.322139587641209,0.8287375091519293,test
0.16885000467300415,0.09425000101327896,0.0272000003606081,0.048700001090765,0.03610000014305115,0.19404999911785126,0.32724899376775973,-0.06944060325622559,0.6862915754318237,-0.598764181137085,1,846906427,100.5550243993167,14.373660211171913,0.3567533266935893,train
0.2199999988079071,0.15209999680519104,0.021649999544024467,0.040049999952316284,0.03959999978542328,0.24169999361038208,0.3836588918850605,-0.047000207006931305,0.7184500694274902,-0.715705394744873,1,808405529,100.58983300000922,14.357692014988917,0.28093450968738076,train
0.20980000495910645,0.13779999315738678,0.07530000060796738,0.12300000339746475,0.07665000110864639,0.16349999606609344,0.20509610142290677,0.12402895092964172,0.36164894700050354,-0.14136123657226562,1,858582583,100.56745557639874,14.380791342411978,0.5426960831582485,train
0.17489999532699585,0.10530000180006027,0.01889999955892563,0.02810000069439411,0.02290000021457672,0.10899999737739563,0.19485809308161778,0.2321239858865738,0.6527672410011292,-0.590080201625824,1,820193256,100.57844749533596,14.375863620452893,0.14092422497476265,train
0.14630000293254852,0.11400000005960464,0.03819999843835831,0.04895000159740448,0.04470000043511391,0.12120000272989273,0.17340647636219575,0.09383177757263184,0.46112117171287537,-0.42462533712387085,1,803026583,100.5649493275977,14.347281234952137,0.8021969807540397,test
0.14569999277591705,0.08420000225305557,0.019500000402331352,0.03590000048279762,0.024700000882148743,0.18860000371932983,0.3441686657677141,-0.128327876329422,0.7684013247489929,-0.680178165435791,1,121980363,100.56555725876922,14.37617735583198,0.07455064367977082,train
0.1315000057220459,0.07699999958276749,0.014949999749660492,0.02225000038743019,0.01924999989569187,0.09030000120401382,0.16241113938964502,0.18575294315814972,0.6485623121261597,-0.6046201586723328,1,946930810,100.55533092323857,14.323267009190005,0.9868869366005173,test
0.2312999963760376,0.1273999959230423,0.03680000081658363,0.08550000190734863,0.04500000178813934,0.43720000982284546,0.6850894425676156,-0.3080030083656311,0.8133554458618164,-0.6728525161743164,1,809175846,100.56351836476567,14.369742506703918,0.7722447692966574,test
0.01860000006854534,0.011749999597668648,0.01730000041425228,0.021700000390410423,0.015699999406933784,0.01655000075697899,0.0021661604361991422,0.05832145735621452,0.02635663002729416,0.13464051485061646,1,799410249,100.52798701531907,14.390709208514105,0.1987156815341724,train
0.2563999891281128,0.1648000031709671,0.052299998700618744,0.11500000208616257,0.06560000032186508,0.37599998712539673,0.5634007098296099,-0.189120814204216,0.7028985619544983,-0.5315682291984558,1,380373606,100.5749718434903,14.349837880018141,0.005522117123602399,train
0.08659999817609787,0.05559999868273735,0.12559999525547028,0.17640000581741333,0.2231999933719635,0.15330000221729279,-0.11270556472645171,-0.2780325412750244,-0.1856573522090912,0.07006370276212692,1,965000302,100.53582485144098,14.343952524476515,0.8154614284548342,test
